,0
4451,0.7272263
4452,0.7448216
4453,0.7571749
4454,0.76850826
4455,0.7783135
4456,0.78679746
4457,0.7973509
4458,0.8108072
4459,0.80829024
4460,0.79997367
4461,0.78309715
4462,0.7762694
4463,0.76490575
4464,0.74988127
4465,0.74058384
4466,0.71554404
4467,0.6796635
4468,0.64852685
4469,0.60998195
4470,0.5725091
4471,0.5341497
4472,0.50323963
4473,0.46050912
4474,0.41372564
4475,0.36587903
4476,0.31494206
4477,0.26902094
4478,0.21315917
4479,0.16807991
4480,0.1234467
4481,0.08393911
4482,0.05051647
4483,0.023075007
4484,0.0088794455
4485,0.0
4486,0.0
4487,0.0077144876
4488,0.03509102
4489,0.05923642
4490,0.0871351
4491,0.12687765
4492,0.1721294
4493,0.21929243
4494,0.26553473
4495,0.31589368
4496,0.36003914
4497,0.41674334
4498,0.46125445
4499,0.51167196
4500,0.55306643
4501,0.5850458
4502,0.6162898
4503,0.6498951
4504,0.68109894
4505,0.70620275
4506,0.7392697
4507,0.7564326
4508,0.7659684
4509,0.77705234
4510,0.78548235
4511,0.79287404
4512,0.7996966
4513,0.80079716
4514,0.7986752
4515,0.7869862
4516,0.77411556
4517,0.7595122
4518,0.75050193
4519,0.729824
4520,0.7152253
4521,0.69794405
4522,0.6665213
4523,0.62309337
4524,0.5889143
4525,0.55194277
4526,0.5146337
4527,0.47705102
4528,0.43406698
4529,0.37895462
4530,0.33567885
4531,0.2828824
4532,0.24312371
4533,0.1956323
4534,0.15284699
4535,0.11528776
4536,0.082616135
4537,0.05267233
4538,0.023672171
4539,0.008826673
4540,0.0037218332
4541,0.0
4542,0.0023133233
4543,0.018815361
4544,0.039907943
4545,0.06605045
4546,0.09654081
4547,0.13916934
4548,0.1884153
4549,0.23101678
4550,0.2757792
4551,0.32159922
4552,0.37864673
4553,0.4223457
4554,0.4717333
4555,0.52076644
4556,0.56176406
4557,0.59030294
4558,0.6191982
4559,0.64913887
4560,0.6784424
4561,0.70415974
4562,0.73393315
4563,0.75507617
4564,0.7635766
4565,0.7713774
4566,0.78424674
4567,0.78233105
4568,0.78678244
4569,0.7893984
4570,0.7845212
4571,0.7738235
4572,0.76236725
4573,0.7520041
4574,0.73917633
4575,0.7235272
4576,0.71529233
4577,0.6932269
4578,0.6593499
4579,0.62712926
4580,0.59144956
4581,0.55229753
4582,0.5175812
4583,0.48120108
4584,0.44694433
4585,0.39829168
4586,0.35314074
4587,0.3031151
4588,0.25538486
4589,0.21244374
4590,0.16385177
4591,0.12107575
4592,0.08973564
4593,0.052098263
4594,0.028964639
4595,0.012780249
4596,0.0030412525
4597,0.0
4598,0.0008409396
4599,0.020113215
4600,0.040685218
4601,0.06523067
4602,0.09484982
4603,0.13438928
4604,0.18034872
4605,0.21948346
4606,0.26904786
4607,0.3218677
4608,0.3698405
4609,0.41844508
4610,0.46297905
4611,0.50983113
4612,0.55084676
4613,0.5757551
4614,0.6100051
4615,0.64181864
4616,0.6675587
4617,0.6931301
4618,0.71934634
4619,0.7372989
4620,0.7555047
4621,0.76001006
4622,0.7640874
4623,0.7652763
4624,0.7780571
4625,0.784361
4626,0.78526103
4627,0.7654658
4628,0.7570572
4629,0.7475806
4630,0.7328319
4631,0.7117522
4632,0.70738804
4633,0.6844574
4634,0.65900904
4635,0.62702143
4636,0.5944607
4637,0.5606611
4638,0.52391404
4639,0.4887024
4640,0.4457868
4641,0.39807233
4642,0.34963292
4643,0.30445394
4644,0.2566366
4645,0.21239659
4646,0.16520649
4647,0.12574977
4648,0.08950462
4649,0.058559127
4650,0.031724934
4651,0.0132954195
4652,0.0031424984
4653,0.0
4654,0.0012071058
4655,0.03494346
4656,0.054005273
4657,0.0742976
4658,0.099136315
4659,0.14148398
4660,0.17908433
4661,0.21303686
4662,0.26596224
4663,0.3194016
4664,0.35923046
4665,0.42530948
4666,0.46837005
4667,0.51717436
4668,0.5581109
4669,0.5903843
4670,0.6213214
4671,0.65612626
4672,0.680799
4673,0.7040619
4674,0.738633
4675,0.75628215
4676,0.7661192
4677,0.7749894
4678,0.7857185
4679,0.7910254
4680,0.7780446
4681,0.77332133
4682,0.75556356
4683,0.7469416
4684,0.75557107
4685,0.7603102
4686,0.7367613
4687,0.7179572
4688,0.7027261
4689,0.6908279
4690,0.66064465
4691,0.6309019
4692,0.58979464
4693,0.5513094
4694,0.5214666
4695,0.49069822
4696,0.45116335
4697,0.3991477
4698,0.3505275
4699,0.30299658
4700,0.24424872
4701,0.20026883
4702,0.1528107
4703,0.11266925
4704,0.07577154
4705,0.04534203
4706,0.027696826
4707,0.01322481
4708,0.0066477433
4709,0.0
4710,0.00097101927
4711,0.02799882
4712,0.042439617
4713,0.06406869
4714,0.081585094
4715,0.09989982
4716,0.11952032
4717,0.13868064
4718,0.16448611
4719,0.19932431
4720,0.22187197
4721,0.26148233
4722,0.28507596
4723,0.32049173
4724,0.35530436
4725,0.39502776
4726,0.44247317
4727,0.4715008
4728,0.50594854
4729,0.5514527
4730,0.5872744
4731,0.6300558
4732,0.66704804
4733,0.7020287
4734,0.70312566
4735,0.72116804
4736,0.7178557
4737,0.74324
4738,0.7453074
4739,0.76086813
4740,0.74902236
4741,0.7321134
4742,0.7226943
4743,0.69760424
4744,0.67488915
4745,0.6354669
4746,0.61023223
4747,0.5856933
4748,0.5494765
4749,0.50389606
4750,0.46256498
4751,0.44128084
4752,0.38995102
4753,0.34031352
4754,0.28435886
4755,0.23155123
4756,0.20185882
4757,0.16430676
4758,0.12934321
4759,0.104735814
4760,0.076561555
4761,0.049957346
4762,0.032158308
4763,0.018887915
4764,0.00658077
4765,0.0
4766,0.00021328777
4767,0.013826467
4768,0.028261662
4769,0.044525284
4770,0.06990044
4771,0.0923647
4772,0.12513855
4773,0.17038368
4774,0.23106572
4775,0.31063056
4776,0.3511299
4777,0.40567717
4778,0.4574484
4779,0.5040553
4780,0.5428738
4781,0.5787219
4782,0.60653436
4783,0.63234025
4784,0.58493745
4785,0.6215825
4786,0.65456486
4787,0.7090278
4788,0.7105697
4789,0.71385473
4790,0.74430966
4791,0.7700646
4792,0.7736298
4793,0.7468825
4794,0.6572928
4795,0.6174584
4796,0.5100561
4797,0.49095368
4798,0.45958012
4799,0.48476812
4800,0.42165026
4801,0.40596205
4802,0.32445428
4803,0.23687544
4804,0.24951282
4805,0.27251735
4806,0.30854148
4807,0.33767018
4808,0.25342226
4809,0.117154226
4810,0.015225239
4811,0.0
4812,0.0
4813,0.0065439567
4814,0.011648826
4815,0.005618602
4816,0.008318998
4817,0.009359904
4818,0.008862592
4819,0.010151535
4820,0.018077381
4821,0.023239002
4822,0.04883345
4823,0.08515145
4824,0.08744193
4825,0.045114323
4826,0.04766115
4827,0.0760213
4828,0.11746409
4829,0.11689943
4830,0.12993027
4831,0.14524472
4832,0.22387224
4833,0.39311197
4834,0.4679636
4835,0.44589117
4836,0.48738006
4837,0.61739784
4838,0.63907534
4839,0.5975193
4840,0.59227103
4841,0.5297413
4842,0.45099086
4843,0.35308477
4844,0.20745179
4845,0.13965285
4846,0.11122382
4847,0.08768028
4848,0.10903171
4849,0.15021303
4850,0.23543572
4851,0.16455007
4852,0.18185595
4853,0.17636324
4854,0.17824984
4855,0.12510233
4856,0.10571756
4857,0.11074391
4858,0.16537619
4859,0.28132728
4860,0.3674509
4861,0.27791056
4862,0.15359345
4863,0.19414113
4864,0.17027771
4865,0.115899414
4866,0.08833291
4867,0.06790618
4868,0.019620001
4869,0.0137461275
4870,0.015134551
4871,0.0067978725
4872,0.0032606423
4873,0.0028494075
4874,0.003207244
4875,0.0031483471
4876,0.0035996959
4877,0.0045840666
4878,0.018460222
4879,0.029507786
4880,0.053575724
4881,0.076355316
4882,0.10248889
4883,0.08355172
4884,0.09973131
4885,0.14430188
4886,0.25863028
4887,0.3515078
4888,0.3408287
4889,0.3324234
4890,0.34972996
4891,0.41133323
4892,0.50141466
4893,0.60131186
4894,0.63208586
4895,0.59248936
4896,0.6094082
4897,0.6147982
4898,0.61188793
4899,0.6280015
4900,0.62763625
4901,0.63501
4902,0.62281257
4903,0.6380952
4904,0.6151165
4905,0.62402093
4906,0.64652973
4907,0.57500684
4908,0.5494107
4909,0.55957663
4910,0.5099438
4911,0.49422154
4912,0.4966545
4913,0.4893506
4914,0.44162092
4915,0.4910115
4916,0.50893587
4917,0.47390863
4918,0.457175
4919,0.42744118
4920,0.3955698
4921,0.3116063
4922,0.24847886
4923,0.19434799
4924,0.16661206
4925,0.15893918
4926,0.1322922
4927,0.09378385
4928,0.06197612
4929,0.044164773
4930,0.015754595
4931,0.004943818
4932,0.0015094951
4933,0.0
4934,0.0065032765
4935,0.018322602
4936,0.023491792
4937,0.0317826
4938,0.037452493
4939,0.05071249
4940,0.06783934
4941,0.081731334
4942,0.09967601
4943,0.13458318
4944,0.18325573
4945,0.20625435
4946,0.23548603
4947,0.26001585
4948,0.27440593
4949,0.26417184
4950,0.25994638
4951,0.24785995
4952,0.30596527
4953,0.40470564
4954,0.42922094
4955,0.50404036
4956,0.5408662
4957,0.5280105
4958,0.56626
4959,0.61382216
4960,0.56867105
4961,0.51038617
4962,0.52346444
4963,0.5497684
4964,0.5741467
4965,0.4843632
4966,0.4504
4967,0.40752697
4968,0.4562123
4969,0.48411503
4970,0.414468
4971,0.36589536
4972,0.34723923
4973,0.28848803
4974,0.25971943
4975,0.27912462
4976,0.18666974
4977,0.18375999
4978,0.19396448
4979,0.105854794
4980,0.1245512
4981,0.09593685
4982,0.07517077
4983,0.05162266
4984,0.043729182
4985,0.020965777
4986,0.011181094
4987,0.0075202137
4988,0.0006579384
4989,0.0
4990,0.008490637
4991,0.024851926
4992,0.03816637
4993,0.05896733
4994,0.06948346
4995,0.07150956
4996,0.10261958
4997,0.1031285
4998,0.11415018
4999,0.12619436
5000,0.15731695
5001,0.16184065
5002,0.17148754
5003,0.18502453
5004,0.20999476
5005,0.22061068
5006,0.23669505
5007,0.2492967
5008,0.28673795
5009,0.31074315
5010,0.3118082
5011,0.34778455
5012,0.3670083
5013,0.3471325
5014,0.39254415
5015,0.41512868
5016,0.45431906
5017,0.3998187
5018,0.35149583
5019,0.37791285
5020,0.36706007
5021,0.32425547
5022,0.32753292
5023,0.38289556
5024,0.38512138
5025,0.3604499
5026,0.3571377
5027,0.39596078
5028,0.37200606
5029,0.28810686
5030,0.27742583
5031,0.28947535
5032,0.25460622
5033,0.22518548
5034,0.21143736
5035,0.19891931
5036,0.17155904
5037,0.13565657
5038,0.124547414
5039,0.10963464
5040,0.08588265
5041,0.058081854
5042,0.031991832
5043,0.01827667
5044,0.0038928464
5045,0.00023341924
5046,0.0
5047,0.0
5048,0.009153582
5049,0.02500359
5050,0.05525278
5051,0.079374686
5052,0.10584235
5053,0.14218047
5054,0.1774003
5055,0.20864068
5056,0.23286623
5057,0.2767384
5058,0.33336574
5059,0.39501548
5060,0.44878224
5061,0.5026594
5062,0.5620063
5063,0.62960464
5064,0.6535007
5065,0.67534184
5066,0.6841032
5067,0.6988727
5068,0.6991969
5069,0.6751472
5070,0.6472885
5071,0.66120464
5072,0.67756295
5073,0.6879769
5074,0.6879653
5075,0.7005024
5076,0.6496397
5077,0.6285815
5078,0.65025187
5079,0.58138496
5080,0.57985026
5081,0.5508246
5082,0.4767731
5083,0.47053537
5084,0.40891102
5085,0.46191692
5086,0.3775477
5087,0.3808356
5088,0.36624643
5089,0.34962952
5090,0.3524355
5091,0.3238497
5092,0.2802756
5093,0.23862448
5094,0.23520854
5095,0.16833287
5096,0.15829396
5097,0.13522673
5098,0.11095949
5099,0.09406484
5100,0.060647342
5101,0.043749154
5102,0.026204616
5103,0.008265644
5104,0.0
5105,0.0
5106,0.002004072
5107,0.0107164085
5108,0.017457895
5109,0.027928635
5110,0.03874246
5111,0.049508147
5112,0.06129622
5113,0.070410594
5114,0.086053155
5115,0.10299836
5116,0.124001294
5117,0.13575855
5118,0.17039637
5119,0.19859138
5120,0.25038636
5121,0.29001218
5122,0.344852
5123,0.37190935
5124,0.35636348
5125,0.39656708
5126,0.3934747
5127,0.44971642
5128,0.48515353
5129,0.48378497
5130,0.52775645
5131,0.5744834
5132,0.5734833
5133,0.54703027
5134,0.5924636
5135,0.57192177
5136,0.5547826
5137,0.5897071
5138,0.5518142
5139,0.5791205
5140,0.56114364
5141,0.54539555
5142,0.51306665
5143,0.4972996
5144,0.46246344
5145,0.44808897
5146,0.38260117
5147,0.34336215
5148,0.32125703
5149,0.3078067
5150,0.25959158
5151,0.25986442
5152,0.21370485
5153,0.17285554
5154,0.15699384
5155,0.12713754
5156,0.1004825
5157,0.06880546
5158,0.04309905
5159,0.024481133
5160,0.011522658
5161,0.0024895668
5162,0.0
5163,0.0
5164,0.019944303
5165,0.035491057
5166,0.058528937
5167,0.08331674
5168,0.110337995
5169,0.14084531
5170,0.17314658
5171,0.20464492
5172,0.24128965
5173,0.27209592
5174,0.29695973
5175,0.31316406
5176,0.32309267
5177,0.30570614
5178,0.28614467
5179,0.3120819
5180,0.31621563
5181,0.31800887
5182,0.34613225
5183,0.36553434
5184,0.37335178
5185,0.36972088
5186,0.372503
5187,0.41101363
5188,0.43570572
5189,0.46467352
5190,0.4974603
5191,0.5334128
5192,0.5834197
5193,0.61822337
5194,0.63986117
5195,0.6927986
5196,0.72367996
5197,0.71338975
5198,0.71385634
5199,0.6925624
5200,0.6708021
5201,0.6333243
5202,0.5978425
5203,0.5714676
5204,0.52861005
5205,0.4898902
5206,0.4520678
5207,0.399982
5208,0.34747016
5209,0.31193575
5210,0.2655213
5211,0.22190905
5212,0.1854328
5213,0.14426103
5214,0.10945877
5215,0.097357035
5216,0.06805512
5217,0.03612799
5218,0.02034448
5219,0.007325776
5220,0.0
5221,0.0
5222,0.02238617
5223,0.038713805
5224,0.058506675
5225,0.081375405
5226,0.10211394
5227,0.14365537
5228,0.16752525
5229,0.18342653
5230,0.23320562
5231,0.2711828
5232,0.2898365
5233,0.33464566
5234,0.38404065
5235,0.42159525
5236,0.4605519
5237,0.46716812
5238,0.5095476
5239,0.49558598
5240,0.4530112
5241,0.4201207
5242,0.3977138
5243,0.36643878
5244,0.32786882
5245,0.28883496
5246,0.24060047
5247,0.23682126
5248,0.21496406
5249,0.16146526
5250,0.1446867
5251,0.16175425
5252,0.16753802
5253,0.18143062
5254,0.20401645
5255,0.2006399
5256,0.19147742
5257,0.15217851
5258,0.1544359
5259,0.15689832
5260,0.15698612
5261,0.16579261
5262,0.1761186
5263,0.17876248
5264,0.16344634
5265,0.14682242
5266,0.14912759
5267,0.16895747
5268,0.13417241
5269,0.12499088
5270,0.1257584
5271,0.107408516
5272,0.081706814
5273,0.06573985
5274,0.04690892
5275,0.035725053
5276,0.02088818
5277,0.015207924
5278,0.0
5279,0.0
5280,0.004295774
5281,0.018307984
5282,0.025263794
5283,0.036254242
5284,0.048644483
5285,0.062790036
5286,0.077063724
5287,0.0997023
5288,0.12038436
5289,0.16639636
5290,0.22036716
5291,0.2680133
5292,0.32471672
5293,0.32035485
5294,0.33158806
5295,0.3299884
5296,0.34689927
5297,0.35861352
5298,0.3630516
5299,0.35433483
5300,0.38155624
5301,0.38781425
5302,0.4204192
5303,0.4092116
5304,0.39844093
5305,0.40275487
5306,0.41622862
5307,0.41745496
5308,0.40473634
5309,0.37279356
5310,0.33790487
5311,0.34993812
5312,0.33514398
5313,0.3364106
5314,0.34040925
5315,0.33480662
5316,0.30017045
5317,0.26066548
5318,0.20933564
5319,0.18535261
5320,0.1703439
5321,0.14746712
5322,0.13984333
5323,0.18280014
5324,0.2096749
5325,0.18794616
5326,0.18423346
5327,0.17620257
5328,0.17527536
5329,0.115709454
5330,0.06641947
5331,0.04621452
5332,0.03634285
5333,0.024615385
5334,0.012020625
5335,0.0075710416
5336,0.0
5337,0.0
5338,0.007914066
5339,0.02032496
5340,0.03776384
5341,0.06533115
5342,0.09160094
5343,0.12873301
5344,0.17785373
5345,0.22260994
5346,0.29691792
5347,0.34249216
5348,0.40446725
5349,0.45200166
5350,0.4808932
5351,0.3964035
5352,0.40255642
5353,0.48442557
5354,0.46902123
5355,0.55450267
5356,0.6154176
5357,0.56226
5358,0.54549456
5359,0.5805145
5360,0.49946073
5361,0.55282205
5362,0.5053655
5363,0.5298376
5364,0.5761472
5365,0.6961459
5366,0.6576423
5367,0.6630403
5368,0.5994591
5369,0.61254126
5370,0.64453185
5371,0.5915499
5372,0.54565257
5373,0.64510185
5374,0.6045617
5375,0.5396579
5376,0.539979
5377,0.51245445
5378,0.48410574
5379,0.40056115
5380,0.37697357
5381,0.3887187
5382,0.36906278
5383,0.32462674
5384,0.21686742
5385,0.21450396
5386,0.20297462
5387,0.14143465
5388,0.11334248
5389,0.06489504
5390,0.03698215
5391,0.022432439
5392,0.021643095
5393,0.009053424
5394,0.0044917315
5395,0.0002811849
5396,0.0090590045
5397,0.030375488
5398,0.05212345
5399,0.06793499
5400,0.070023924
5401,0.09616643
5402,0.11404904
5403,0.14572747
5404,0.19048774
5405,0.21518639
5406,0.2046664
5407,0.25431386
5408,0.27972165
5409,0.28900352
5410,0.322479
5411,0.38151962
5412,0.36824837
5413,0.34214124
5414,0.4188249
5415,0.47745287
5416,0.5403842
5417,0.5911968
5418,0.60407335
5419,0.59393907
5420,0.59002435
5421,0.4343362
5422,0.52115047
5423,0.5796257
5424,0.56860447
5425,0.56240773
5426,0.5427879
5427,0.5057948
5428,0.47080898
5429,0.4848521
5430,0.45820093
5431,0.46908838
5432,0.48619273
5433,0.50405765
5434,0.47756293
5435,0.45884025
5436,0.47846025
5437,0.40256914
5438,0.37994194
5439,0.32377237
5440,0.28768274
5441,0.25179717
5442,0.23846462
5443,0.20068088
5444,0.19357628
5445,0.16830373
5446,0.11808205
5447,0.11673436
5448,0.088467
5449,0.054211527
5450,0.03538781
5451,0.028553799
5452,0.008063376
5453,0.0017204359
5454,0.0
5455,0.0011135638
5456,0.007048242
5457,0.011822082
5458,0.014478713
5459,0.022647366
5460,0.031332605
5461,0.043896228
5462,0.059448034
5463,0.08928592
5464,0.09905941
5465,0.105363645
5466,0.11720805
5467,0.11948402
5468,0.13058762
5469,0.14275974
5470,0.16865388
5471,0.19458015
5472,0.22347558
5473,0.22618982
5474,0.25469577
5475,0.2827438
5476,0.3197787
5477,0.31514278
5478,0.33921927
5479,0.34047222
5480,0.37499705
5481,0.4166159
5482,0.47069302
5483,0.49043366
5484,0.48506415
5485,0.41197765
5486,0.36773875
5487,0.3462621
5488,0.28169233
5489,0.24054608
5490,0.20017673
5491,0.14749297
5492,0.12984718
5493,0.11563294
5494,0.10006657
5495,0.085087344
5496,0.11173269
5497,0.099803984
5498,0.099532254
5499,0.12792681
5500,0.11724402
5501,0.11842865
5502,0.13187467
5503,0.13809252
5504,0.1672412
5505,0.12628095
5506,0.0942945
5507,0.064502835
5508,0.04374218
5509,0.03438964
5510,0.022559889
5511,0.015354328
5512,0.004693292
5513,0.0
5514,0.0
5515,0.009025946
5516,0.028896056
5517,0.051402785
5518,0.078796744
5519,0.11495696
5520,0.16062377
5521,0.18195066
5522,0.20827308
5523,0.25572258
5524,0.2759409
5525,0.29611084
5526,0.32050776
5527,0.38881877
5528,0.41149947
5529,0.47064498
5530,0.5251004
5531,0.55973566
5532,0.56070894
5533,0.5375154
5534,0.49235976
5535,0.4570153
5536,0.39876917
5537,0.43573552
5538,0.4241367
5539,0.37022164
5540,0.34328255
5541,0.3884157
5542,0.32519224
5543,0.29863334
5544,0.36279607
5545,0.432236
5546,0.5069948
5547,0.5317615
5548,0.5538682
5549,0.6045144
5550,0.5960918
5551,0.586629
5552,0.5310936
5553,0.5186723
5554,0.49569866
5555,0.49640363
5556,0.43808305
5557,0.3746779
5558,0.34913903
5559,0.29544404
5560,0.26830164
5561,0.23541743
5562,0.1813952
5563,0.14508092
5564,0.13455154
5565,0.11316334
5566,0.09396833
5567,0.08218648
5568,0.067671925
5569,0.03915414
5570,0.02336774
5571,0.0065336227
5572,0.0
5573,0.0
5574,0.0033342913
5575,0.009180121
5576,0.018504791
5577,0.039112695
5578,0.06340928
5579,0.07685403
5580,0.09890561
5581,0.10523613
5582,0.10820284
5583,0.12952998
5584,0.12198918
5585,0.13059281
5586,0.13155876
5587,0.1481581
5588,0.13524759
5589,0.13389045
5590,0.15140882
5591,0.18703397
5592,0.19867027
5593,0.1432024
5594,0.14860271
5595,0.14996746
5596,0.13053761
5597,0.13929012
5598,0.16492073
5599,0.21476232
5600,0.14616024
5601,0.112999626
5602,0.10789454
5603,0.13075727
5604,0.13243182
5605,0.17136827
5606,0.15233135
5607,0.16733354
5608,0.15335757
5609,0.19606745
5610,0.2805267
5611,0.2941093
5612,0.16812932
5613,0.15985933
5614,0.19677174
5615,0.1704802
5616,0.17409694
5617,0.20728937
5618,0.19405021
5619,0.15235308
5620,0.14857833
5621,0.15059163
5622,0.13765666
5623,0.11818616
5624,0.10599702
5625,0.07419376
5626,0.06074913
5627,0.04538382
5628,0.033280373
5629,0.020316064
5630,0.007602915
5631,0.0
5632,0.0
5633,0.016218938
5634,0.03381481
5635,0.047230028
5636,0.08796076
5637,0.11627882
5638,0.17417406
5639,0.20625556
5640,0.24724725
5641,0.28978398
5642,0.3099108
5643,0.31934068
5644,0.29367262
5645,0.2907643
5646,0.2827604
5647,0.2654203
5648,0.30636322
5649,0.3072759
5650,0.2867741
5651,0.31117007
5652,0.3819609
5653,0.38889158
5654,0.39507923
5655,0.39838
5656,0.38281822
5657,0.42047948
5658,0.48836142
5659,0.40698323
5660,0.42327213
5661,0.40606838
5662,0.37280515
5663,0.3712068
5664,0.3648005
5665,0.3278042
5666,0.47121647
5667,0.5110037
5668,0.46272796
5669,0.46204883
5670,0.40856728
5671,0.39562568
5672,0.4095717
5673,0.35376126
5674,0.3049807
5675,0.28532034
5676,0.18443662
5677,0.17796218
5678,0.13244234
5679,0.07199379
5680,0.066193506
5681,0.052871913
5682,0.09620253
5683,0.08478842
5684,0.053687345
5685,0.066195734
5686,0.03267528
5687,0.02446989
5688,0.019238971
5689,0.013626143
5690,0.0
5691,0.0
5692,0.00036998838
5693,0.007304229
5694,0.020998307
5695,0.028021686
5696,0.03938967
5697,0.048841354
5698,0.065492034
5699,0.06630896
5700,0.08515147
5701,0.09516759
5702,0.13670337
5703,0.1621328
5704,0.20461315
5705,0.20695306
5706,0.23148158
5707,0.2286469
5708,0.23530704
5709,0.2622164
5710,0.27408424
5711,0.34608105
5712,0.3743661
5713,0.40865484
5714,0.44983912
5715,0.49660212
5716,0.53489006
5717,0.5205362
5718,0.5333651
5719,0.52329135
5720,0.50995636
5721,0.5794534
5722,0.55603105
5723,0.54512054
5724,0.51732296
5725,0.49962714
5726,0.4654374
5727,0.47485742
5728,0.4804494
5729,0.52662116
5730,0.46761206
5731,0.4614731
5732,0.38510433
5733,0.35876086
5734,0.3092569
5735,0.25136772
5736,0.23144603
5737,0.23668835
5738,0.1725223
5739,0.15455996
5740,0.115101196
5741,0.09567389
5742,0.07683134
5743,0.049165264
5744,0.03407278
5745,0.025190406
5746,0.017855786
5747,0.022072375
5748,0.01757133
5749,0.007922947
5750,0.0038739517
5751,0.0012052134
5752,0.006969899
5753,0.016273044
5754,0.029156856
5755,0.043922193
5756,0.06354608
5757,0.09285602
5758,0.11119403
5759,0.1521908
5760,0.18694413
5761,0.20532337
5762,0.24717835
5763,0.29749623
5764,0.33410716
5765,0.3823047
5766,0.47364137
5767,0.5035376
5768,0.5397373
5769,0.56372523
5770,0.5882642
5771,0.5546023
5772,0.5589681
5773,0.6088354
5774,0.6189668
5775,0.5990701
5776,0.63690263
5777,0.6186137
5778,0.63549227
5779,0.6193114
5780,0.58992255
5781,0.5589986
5782,0.61908704
5783,0.56333363
5784,0.60493475
5785,0.5891984
5786,0.5916157
5787,0.54497343
5788,0.5207454
5789,0.5603882
5790,0.56231046
5791,0.5396988
5792,0.51680094
5793,0.5181393
5794,0.5134074
5795,0.43356037
5796,0.42825675
5797,0.37748495
5798,0.34847608
5799,0.34382892
5800,0.28886425
5801,0.22943333
5802,0.18977143
5803,0.14809906
5804,0.107057825
5805,0.074928425
5806,0.050126243
5807,0.024438523
5808,0.010494284
5809,0.004715577
5810,0.002738364
5811,0.0009055808
5812,0.017107174
5813,0.034700856
5814,0.052855685
5815,0.070503935
5816,0.09387305
5817,0.13322604
5818,0.1875805
5819,0.22487167
5820,0.27874145
5821,0.33583257
5822,0.3874107
5823,0.40349466
5824,0.43502918
5825,0.42421213
5826,0.42097065
5827,0.36076164
5828,0.3958089
5829,0.4417508
5830,0.46405733
5831,0.5045207
5832,0.5204992
5833,0.5822547
5834,0.5473723
5835,0.5159592
5836,0.5556264
5837,0.5281175
5838,0.5775111
5839,0.5698331
5840,0.5820645
5841,0.48681986
5842,0.49161953
5843,0.50412685
5844,0.52261543
5845,0.56054103
5846,0.4768881
5847,0.4299
5848,0.3975905
5849,0.42482117
5850,0.43493783
5851,0.43224555
5852,0.34707993
5853,0.3050006
5854,0.334351
5855,0.34398758
5856,0.31020603
5857,0.29745325
5858,0.23194897
5859,0.23448393
5860,0.27982062
5861,0.23865733
5862,0.19560616
5863,0.14306137
5864,0.11907321
5865,0.09530546
5866,0.0564723
5867,0.026259221
5868,0.015496813
5869,0.004048802
5870,0.0
5871,0.0
5872,0.004169345
5873,0.021181464
5874,0.04236308
5875,0.06810126
5876,0.097909994
5877,0.13123322
5878,0.15195207
5879,0.20188373
5880,0.2552921
5881,0.31333908
5882,0.38692835
5883,0.4326021
5884,0.47468993
5885,0.5302814
5886,0.5807897
5887,0.6220869
5888,0.66587245
5889,0.69391274
5890,0.7264175
5891,0.75813144
5892,0.78311765
5893,0.81254154
5894,0.8412347
5895,0.8513071
5896,0.86214805
5897,0.8699747
5898,0.8816569
5899,0.88647527
5900,0.8954612
5901,0.8896777
5902,0.8955459
5903,0.8735805
5904,0.86566323
5905,0.8616217
5906,0.85801977
5907,0.8354376
5908,0.82371396
5909,0.8037407
5910,0.7685437
5911,0.734517
5912,0.702502
5913,0.6712769
5914,0.6341875
5915,0.6020169
5916,0.5595252
5917,0.5105808
5918,0.46125272
5919,0.41198713
5920,0.36184758
5921,0.3007629
5922,0.25448367
5923,0.20074385
5924,0.15037452
5925,0.10557641
5926,0.07082689
5927,0.05129332
5928,0.039140724
5929,0.021311596
5930,0.008296512
5931,0.00044232607
5932,0.002535984
5933,0.010495782
5934,0.03307224
5935,0.049579065
5936,0.068287954
5937,0.09729156
5938,0.13954955
5939,0.17858589
5940,0.22392854
5941,0.27633098
5942,0.32497126
5943,0.36462474
5944,0.4055698
5945,0.43599477
5946,0.4826314
5947,0.5197365
5948,0.5614199
5949,0.63569427
5950,0.66971606
5951,0.70769334
5952,0.7517086
5953,0.7842924
5954,0.80782586
5955,0.8440614
5956,0.86471474
5957,0.85850495
5958,0.8676185
5959,0.8672624
5960,0.87943614
5961,0.8848181
5962,0.87710375
5963,0.872792
5964,0.87220067
5965,0.8655507
5966,0.8588387
5967,0.83721644
5968,0.8150126
5969,0.80213904
5970,0.7783362
5971,0.74284613
5972,0.7184642
5973,0.6912351
5974,0.65413576
5975,0.61639535
5976,0.5692941
5977,0.51325023
5978,0.46687585
5979,0.43633837
5980,0.4043815
5981,0.34777647
5982,0.30075476
5983,0.24690661
5984,0.19999066
5985,0.15438004
5986,0.1166648
5987,0.07432613
5988,0.051381793
5989,0.031772073
5990,0.01741404
5991,0.007272817
5992,0.0031028315
5993,0.0030477121
5994,0.006198652
5995,0.018420883
5996,0.0353992
5997,0.05283102
5998,0.07578922
5999,0.103847116
6000,0.1376503
6001,0.17803416
6002,0.22956991
6003,0.28752735
6004,0.32625172
6005,0.37763688
6006,0.42873663
6007,0.47142047
6008,0.52410024
6009,0.5646064
6010,0.6134448
